f_wb	m_wb	f_go	m_go	f_re	m_re	f_tx	m_tx	f_dg	m_dg	f_hd	m_hd	f_ac	m_ac
MFBST.7092	4.87190824457463	16.5499424148874	8.05273566890045	21.0215044794644	0.786817363814834	0	10.9209632455582	14.2976611021994	0	0	38.1232020774883	47.0029894146503	0.43585209154181	2.78883353048896
MFBST.7093	11.1271086261276	11.2958849441115	0	0	56.8760720158077	0	7.70088038592778	17.6725399155029	245.992466957376	252.326290032836	0	5.5995479463145	0	5.42793021856492
MFBST.7094	11.5317699742041	2.85702966295236	12.374502070401	4.37862154416882	3.47200011379576	5.81962579443034	3.14851113790183	3.79082268624821	0.603765226167124	1.6539424903302	4.22554548056251	4.55667760937783	3.41635085600159	4.91409119230795
MFBST.7095	0	3.2450877758306	0	50.2017289639087	0	0	0	0	0	0	0	0	0	0
MFBST.7096	104.055249354584	81.3122668275529	88.7762287063711	36.1886387898489	100.642978921182	102.308850758607	79.2244419192178	100.027665441328	129.832392869641	189.549277576388	122.599379566556	142.317841171068	187.097506849593	263.099409612419
MFBST.7097	1.23863987008469	17.9220492854412	0.259347217924365	0	1.60656267723759	2.78793722212571	2.31478295790552	3.8732770614636	0.47092601738207	3.30788498066041	58.2441048848864	78.8720950320565	0.871704183083621	0
MFBST.7098	13.9008484448357	3.15630612370357	14.2916284402747	4.34710310327587	2.71866995745361	3.01149649795282	1.88836273213564	1.33206821863563	3.11920661231715	3.99642327106595	2.82728989076734	1.96281038314445	3.35974448259956	3.43831087864214
MFBST.7099	40.7036834244781	24.6974203488723	28.4897667707493	14.906355232153	43.6800939636894	47.4220596272139	41.8514547715742	42.1574807133834	49.8882107911212	55.1979690054913	29.8906751942821	33.6807054022564	53.1573059729311	36.5251798453503
MFBST.71	12.6765840036591	145.284005115845	4.02272022564057	3.05073332841165	23.7284575936804	57.4128702272594	128.40465493606	146.337605639709	85.4470599357801	75.5278691873049	130.612233351825	148.609632665963	139.196506208059	94.0996672939009
MFBST.710	190.063141098034	496.04458925585	1.77546229038611	15.2463793023585	1061.42474532079	291.970234951441	638.500521938984	390.154255138935	170.662059134772	109.394155569939	633.466163704263	254.710866094516	4489.30396913397	4256.44284567702
MFBST.7100	54.2748232763428	238.073102926378	32.3068291533383	53.0998773624761	152.455691599425	266.931702095281	282.663621409066	381.664607753635	249.576741753077	316.522543132576	290.090911022984	361.159738335241	273.940520056074	536.714193110745
MFBST.7101	370.607811045402	89.8662851542577	392.92044502333	88.2122837795713	142.76940896102	152.787021835543	149.725618699547	118.48004444622	194.302309237454	131.015926319663	187.319045327865	158.520842575076	122.458267118623	105.244029956753
MFBST.7102	107.149886065069	110.390530678277	81.6678237590876	48.8196469977105	119.437510813571	400.21995674082	148.887555423052	175.793828933582	129.149615260905	129.786325307475	93.6124718102835	122.998548839698	92.8305917445734	116.492413766841
MFBST.7103	93.0595973802662	113.526721782996	93.0292877655998	43.9756533806541	102.8765777914	72.9742952859827	97.9444259502113	104.387978677237	167.349679904884	196.52014479651	118.17362160703	125.399658823589	204.478633798927	235.42812592084
MFBST.7104	51.6935218667484	53.148900046156	55.0492773155529	35.1550461169223	70.2189590569665	97.3946276472763	42.3665789134255	33.1190942941265	71.8834516822797	70.4111598464375	43.1478151825237	43.772165372528	57.6606756088773	90.995715820862
MFBST.7105	19.8529897187113	14.2907256827486	15.2543773562	10.2167836030606	20.5999565274599	21.0804754856697	13.6977861835876	9.683192653659	15.2784274070235	14.2561845134798	12.7232828179004	14.1139506748187	19.5512232307615	27.2358203070131
MFBST.7106	10.9539800678256	6.76866475511962	9.67976155857991	0.714011036914998	13.2884603249234	12.2232946013212	6.90647412848152	11.6198311843908	14.0954062686587	10.8430946005399	14.1521470266189	17.545779638985	3.34740149390636	14.0223963275608
MFBST.7107	14.0134883471661	80.6669986545187	4.51916639401057	60.3709504064201	92.9237280208154	185.81436698766	57.5123715756005	71.3936891199472	161.541773340976	193.685932431563	103.753265357819	96.9106502325066	42.9696201958332	51.8680239822046
MFBST.7108	4.00105646475343	36.7654722977666	1.2767519720796	7.38347184508955	65.7723021861325	32.1857851532677	43.5047586680638	59.0688804724492	12.1453716464477	19.9833742113366	40.8888629641084	49.7297778668215	26.3532353812613	22.2273931241502
MFBST.7109	26.5488787709439	200.631484745978	3.99578661099444	7.98019516963675	204.796278901299	223.324095723349	242.428756580856	544.570900513866	44.5489429805786	73.7034344844602	190.831027326332	284.552208742117	105.279965521478	225.801969571855
MFBST.711	0.173128558301934	64.4078667356693	0	587.57754336749	0	1.70911545045171	1.2527598182436	6.69354258797054	0	0	5.41919002394202	7.81642160563897	0	0
MFBST.7110	493.897299544621	26.228298511547	555.171843401458	114.786133638388	10.5161522241421	9.94015635664855	16.1647074861823	12.1414121681875	9.5348953463088	4.68612931407662	10.6023370903775	14.5773463648107	6.12165228548662	10.2280386521084
MFBST.7111	366.376207392065	82.2762130636555	391.822210712407	101.64140305318	138.66365559878	133.890404796075	140.885518506172	105.310145091877	159.748859271977	104.315774597737	132.231100334916	114.199870251716	152.985998493351	106.34823374493
MFBST.7112	199.774282969118	175.41052835616	213.233854094443	137.565994743901	185.53422326628	129.832333534787	264.060015540832	266.497132565697	235.803810256704	172.710579621782	215.145147062376	230.906049586455	158.438393277715	142.278845835768
MFBST.7113	0.173128558301934	144.777886941447	0.125676785453738	889.185896366558	0	1.64299641966653	3.03705123272247	5.43619361650238	0	0	0.695782172227833	1.27952364964728	0	0
MFBST.7114	502.673243889959	2268.29147567693	60.6917981840826	27.5782391928851	7630.92706699079	5963.99028847313	6881.46988121679	9908.38648748008	1424.75952733736	1655.636519138	1554.29262245088	1488.517544199	2884.53586059242	3133.73404760616
MFBST.7115	20.5142500220499	301.695211164401	0	2.17355155163794	87.5776425297946	64.3363468151541	561.920068514058	725.519799758227	3.47025462693672	1.30908946882487	103.236050179754	180.775668492561	105.193507807467	142.873413590281
MFBST.7116	103.941492231359	183.827680287912	94.5693217644165	123.72515400525	161.682146101191	166.532719988405	187.668735777318	215.999860587437	152.399761303023	158.732430566235	274.285307966242	294.442489312615	208.18152746818	182.028780896413
MFBST.7117	13.7334071229885	130.299377980376	0	2.20506999253088	24.1387734565001	20.349926205754	71.0654746694231	79.2900755960356	217.371053858164	169.673884627799	96.8778390716445	113.972023766342	135.640089574805	192.479112565444
MFBST.7118	0.742168027656489	69.6601737776784	0.152003754853174	616.402559644962	0	0	0	0	8.59304331154466	0.866505914299709	4.45279886884829	5.56573535277011	0	0
MFBST.7119	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MFBST.712	207.403705263512	220.06284703357	238.958794526931	605.973615603662	154.592221437859	137.416627974922	244.240295964195	227.940840694545	168.363940330675	162.402641405437	133.118121812022	147.048760723561	153.816890264969	213.897755024519
MFBST.7120	0.74737701596802	5.23302497834607	0	0	0	0	1.93538970635939	0.883626995775144	0	0	27.9029272206315	26.226385733543	0	0
MFBST.7121	1.41572407422008	12.6913413486632	0	0	0	0	2.5055196364872	7.31311975255013	0	0	43.0424512835759	46.4694855504381	0	0
MFBST.7122	9.36866888401603	62.277005422989	4.30786763730385	2.27089614201377	10.6251893802807	6.12486712701191	23.6127399208554	33.2831958083321	3.10911183005584	7.85453681294921	257.099447971832	305.827168548131	6.4764546477243	6.96608704342637
MFBST.7123	408.902567321235	267.055614756469	502.797966259089	545.600548035239	269.582465878371	401.381450001359	300.422923683954	341.047895106138	283.838806981089	232.996703839509	241.308112471246	223.091788857211	268.892571936909	297.68342229282
MFBST.7124	316.939636194011	46.8956771644267	348.107148595662	80.1801729870828	117.86922189458	84.8683798694693	100.929815054256	63.0173367514661	157.727659686719	90.1761435854691	117.52786404076	106.150046244314	74.5840053729657	53.0292817523771
MFBST.7125	176.242301386984	22.1428551970962	207.876151046293	114.790367962394	9.82348677571932	17.1522838603209	11.0037848593998	13.9086661597378	49.2221212783501	43.2681197900104	16.1656787267857	17.3254139417697	7.97648905002697	9.07768045063631
MFBST.7126	301.919605922249	311.393657220941	486.6511108862	1635.25553893803	102.021881605648	109.552751733985	144.511298347031	160.100164193881	98.8892853527892	105.538258463215	207.564838685904	220.961765592579	89.5567703070345	105.06997921777
MFBST.7127	9.46450381403918	77.0292689952857	2.3207941385096	43.166759727452	53.1788902181929	18.577931665796	43.5196014138478	66.3798204050683	10.879751644277	14.9063654685703	264.837103757536	349.71549132809	6.41603695597608	12.4870373336789
MFBST.7128	0	0.515031544975769	0	20.3705303243353	0	0	0	0	0	0	0	0	0	0
MFBST.7129	0.695986892082091	4.8676316637459	0.377030356361213	0.714011036914998	0	0	0	0	72.5343739576385	25.5712427751577	0	0	0	0
MFBST.713	389.070563309386	128.621674893564	416.812847814659	228.083325483163	141.752980907718	120.996001839354	145.876496251771	110.286222401241	184.723800668149	161.223114944722	127.769640136651	103.117183443024	177.36264983974	135.02169180607
MFBST.7130	207.30349540336	148.655583924639	298.926555229152	222.13612941427	135.262204944355	186.877138550374	136.943645735793	116.046756345352	161.517275243024	145.856702888812	152.318706778917	149.748045469899	171.461475257211	104.356228056276
MFBST.7131	130.720463283157	16.256053341955	180.345023248665	19.5553049659562	44.1099874526837	53.9068380136426	47.0773747542512	29.0941481612394	71.9984195993343	30.9770285199474	42.7972053364719	26.5596648642155	40.1772844374517	14.3424173094314
MFBST.7132	43.7958302989573	12.4967458690869	46.1521528954867	18.9740266913982	12.1604783232316	20.4382766996539	16.492280623968	7.82127337009467	9.67222119194275	4.63906796107841	17.1342355669959	20.5658503342749	6.39836613469903	5.94220351072964
MFBST.7133	710.573603600798	574.439807649189	694.934723399598	1378.14314138442	813.508706980046	2386.31320361961	646.161158246111	514.850889726723	937.271465545709	787.424435170198	612.123092913432	532.899623164041	739.132217819476	569.306251264244
MFBST.7134	237.156665312254	103.624517364082	227.205435323979	40.2458888296115	142.386685236508	158.389111182648	148.902972071144	194.697308731961	172.270878986031	197.523792687387	127.566059638516	138.197512696135	133.564410150626	159.23918871005
MFBST.7135	19.1781717333651	45.7874043225683	6.94746022144207	2.17355155163794	41.9187748846021	46.3948388234373	51.0704235607037	69.9250759453939	13.1974139745002	17.0129814972844	38.1987842377104	35.205226790155	80.7878037709958	90.0241125359135
MFBST.7136	214.890293753938	195.320514844117	203.748514569978	389.823391194596	199.66392605751	193.721753195316	324.50997208759	403.34156740976	155.395237017057	146.717791853913	299.92242222066	343.155194847567	116.673469443251	127.614997677227
MFBST.7137	166.064063268503	68.1398445403002	169.229961803822	130.459847271256	77.1365582905518	73.2392234413991	69.8969140696342	62.4662820482779	68.4732776827246	71.198596422468	60.351046828141	71.8495946377489	66.4792843361359	72.7687185952702
MFBST.7138	384.206104767976	95.7289777745546	368.880720999989	98.8705337104445	86.2764749637174	97.9441530286467	158.170424325235	172.566918074179	81.4012747510506	91.3201004742747	132.272174335022	134.915528734339	99.8462988966771	92.7828860163467
MFBST.7139	63.5940147406631	29.1477412953972	94.0623946692645	25.024349188529	26.3307796748981	28.1243065517052	29.192869071149	27.096045833286	31.5896067358305	29.5477469954661	37.0230847296481	31.1850963003907	24.3565915492789	31.7986559956377
MFBST.714	4.52814857988076	8.93648230345724	0	0	2.3604520914445	0.854557725225853	5.39043252452054	1.70991254838416	0	0	93.4938571813857	114.109283077547	5.58886399179457	6.35522568841238
MFBST.7140	813.477677819678	997.640472565916	1001.09762369074	1939.14018592347	663.181395761431	670.736840746361	803.820407781193	890.35970747924	699.668050712512	626.070322675458	986.770377870247	963.112224231284	925.53393266068	699.539644684795
MFBST.7141	85.5974219390418	91.4110459286596	89.9499141169677	42.3860860448282	56.4333955922522	46.2109589256928	107.699786087866	120.653151122651	59.7173601554155	68.9806544122754	210.966378766549	232.760315063439	68.230051879242	68.7218090755313
MFBST.7142	361.628714137235	411.647196119991	313.106954842547	1147.09675244805	630.305807565352	1256.7400642834	620.204563135225	629.485270196667	560.408476101635	408.453836114649	455.586272584169	404.47509121667	632.154485284393	467.580467813041
MFBST.7143	442.009220195054	175.517311975016	556.283682138313	115.531663116196	155.548423781347	145.811342401275	255.556725866701	309.69718782683	157.870728739484	140.031626310183	234.306129547112	278.400781250123	149.687559850083	122.484762700533
MFBST.7144	0	54.7249472357222	0	478.502895032525	0	1.70911545045171	0	0	0	0	0	0	0	0
MFBST.7145	95.0159797635542	70.8375580564374	71.484064778658	25.6837919916697	76.0398379972157	134.757017455288	53.4279650637362	86.5581659088813	50.6553052288659	68.2403150242628	72.0091970803609	65.5557928997176	55.197151192212	72.537951619189
MFBST.7146	877.69850611638	615.205847293133	837.144787062718	1357.27890181581	593.437135537962	796.72601515168	593.01157535395	604.12681526932	813.490939408602	527.362859356798	484.523978428717	423.493463062239	625.969983928123	474.914127886534
MFBST.7147	619.650484581779	427.875978043318	913.486770365561	1072.82752951	456.8719770475	558.16143899802	509.454389272162	385.921228864478	591.816139853595	405.281952242523	489.10277900766	339.504294281833	526.509392319198	240.335155022646
MFBST.7148	14.8735052654644	65.3985025013372	4.15063751911879	48.9225701234804	2.96824373341109	6.21618834126868	29.8389807309894	47.3999710484555	11.0520708238536	10.5738358970717	218.04615216735	269.784093950525	4.36838241736874	3.0761379939623
MFBST.7149	0	0	0	0.74552947780794	0	0	0	0	0	0	0	0	0	0
MFBST.715	24.4955032462763	59.2688836850507	1.59306039518661	2.95059947033882	346.788585790453	67.2822171828743	138.272340146438	138.631373634249	28.6785767672312	38.4327671622791	256.281058449932	219.484994770483	464.425591283307	434.72571607352
MFBST.7150	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MFBST.7151	114.541933630619	37.990502669463	119.178800799377	34.1099873729757	33.3506685378494	41.9164948505395	46.9982249348537	57.3507163383853	35.023336887197	40.652497790046	56.5168748964716	50.1423370652476	36.4188631407208	41.620970818059
MFBST.7152	98.6692494401635	46.0028965723841	97.9576343721627	16.0864641028453	67.433506270246	134.069505779785	99.764223693259	52.8340982471707	30.0581678800031	18.3723891257691	75.6937674245482	28.1800420609888	226.841323511956	188.5918098908
MFBST.7153	1214.86887258686	1461.96488862102	1024.76192266378	2104.06443359705	2121.28553629579	6186.56765872726	1771.63208924965	1743.72121576756	2940.19674655361	2740.391092376	1404.88812227521	1175.7258989296	1788.58717283559	1370.68675183114
MFBST.7154	239.682908565274	228.716632445481	207.977561415507	167.424974546938	251.038358614712	239.600371880722	251.391582375041	245.989797702806	1011.77314672237	891.781509221072	160.180167991296	159.818834388576	303.767110598881	264.21376390245
MFBST.7155	3.65785512212414	37.9826043539585	0	27.1821382869853	3.79251477941463	3.35211187011824	50.1855092919119	37.05154879719	3.21709011499206	2.9531174854772	129.847724202456	101.500580425365	2.32178987617174	2.33706605459346
MFBST.7156	128.366526102722	24.0272701485929	122.371521013505	19.1970267972328	46.5844750416935	25.4995040202239	49.8192284510601	32.9228550224406	47.6396345510268	26.7911019808817	40.2068208326365	29.6249305040375	38.1984410315376	20.3420945454523
MFBST.7157	970.676953125893	2891.67703680978	352.142715141144	278.88739897203	1020.95403661167	1180.36381093434	7581.80994707736	6602.93711856566	1195.41849561502	1181.38403377037	879.099714163752	933.880338402574	1199.82143485124	1843.76630845314
MFBST.7158	7039.38154901131	4137.28025665033	4358.77267766432	3245.91072227039	11101.2304267891	7734.25935552461	7052.85478248616	5076.78792490516	13046.7245505393	11435.5625873835	8306.578006022	6523.42164320642	16027.9074017558	8253.34969975215
MFBST.7159	97.3511150994394	162.227832532012	103.504313411049	305.105299141862	73.9087348933882	67.8465241242711	128.996702998007	199.957430962016	43.1781754865829	33.8662863826346	333.410441401731	388.856003154631	28.1710020936669	28.0483474406671
MFBST.716	98.8370839934056	55.419306207041	88.885918197791	76.9941242964732	75.8218190979882	85.4871165560436	85.657117213892	68.6868411293545	73.2948226528131	75.2939179791589	67.4282113178105	74.1578023253146	74.4486225213468	81.5673897037386
MFBST.7160	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MFBST.7161	4.07230733492113	62.0438458160867	0.18165125577995	1.49105895561588	11.8257210011547	1.95357157125167	126.111790109974	175.692700597823	0	1.01540174855327	4.17158656542092	5.01969801980129	8.66557660738398	9.57126287148741
MFBST.7162	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MFBST.7163	103.171911400551	180.347287261015	94.0982454989798	224.590236453689	29.5182622157051	29.7904822486571	76.6475090400701	125.005971108142	16.1927770442648	19.6032563978987	467.748372032782	586.984619453867	14.4530659353657	9.1424526083954
MFBST.7164	0.349729775478222	18.4889220510946	0.251353570907476	17.1036659816758	5.61313912456716	0	13.0161963482805	14.4183992635136	0.568809520056981	0.521652892794374	1.41364494538367	2.30587005019489	8.62996713063661	2.27642545897732
MFBST.7165	9.84679953732937	2.40959495320324	13.481612198434	4.57609999261748	1.22621789445804	0	0	0	2.45251358958526	0	0	0.487058255069689	0	0
MFBST.7166	171.720203524485	518.876419563068	133.514249255492	306.188323682888	211.254721999543	260.477517081632	720.377178926007	656.628872549121	223.615035526663	255.194722459266	195.34952630129	215.154517329621	192.571220782397	226.909331538304
MFBST.7167	4523.27305851381	2280.58423836151	2840.82866803486	1777.67495798138	6722.72391841988	5522.22362390944	3895.42241061233	2658.27359947906	8599.88783782432	7408.65056130359	4448.49848838354	3048.21597735085	10167.6811903696	4807.01627064279
MFBST.7168	331.270208294922	123.590064609875	365.068597136159	270.406853074541	92.5296703198251	97.1834341355395	122.851131218095	106.933127476295	117.78919226135	128.47723583865	174.563070153955	222.632709544565	106.077326807429	103.872570404312
MFBST.7169	333.236166903134	669.537972691269	204.028833066238	221.581161719178	361.535930939742	397.534024853535	1464.06564344078	1345.95969370454	334.825045016639	241.362530350375	303.160598982014	302.699530872719	318.043105149879	381.774736518427
MFBST.717	319.995740892698	117.889908569787	390.300961745583	268.019641213841	141.836169228549	175.890819276941	122.829900935073	138.65214971232	129.16538266249	129.496102407691	117.795657781499	136.101329371168	89.2464334612455	105.394207897859
MFBST.7170	135.907935808681	54.2617445219454	124.364858964203	24.9455498535615	78.1511014398554	75.3759701397742	101.131117887414	84.328468356424	93.1291898708375	96.1715443163607	110.601156525576	113.499060478744	63.8794588610771	50.6471045774296
MFBST.7171	52.9384120341683	5.71067659128962	47.9611452786089	4.37862154416882	44.7119711740356	22.2135111808908	36.0633163207701	25.0254260178905	3.11920661231715	1.80283832458377	3.92492206425068	1.8271322765709	11.0450600670771	9.09814479329436
MFBST.7172	771.443140366627	532.580419479005	813.807506519386	509.638698915509	461.31423816922	486.652972954677	535.192655590761	663.626179721185	591.441614498675	608.081665825956	723.39415974847	825.536506977534	453.288800383349	445.354832988889
MFBST.7173	112.973015477044	83.8493354705001	147.699995897006	154.080925742773	41.8186230018472	37.8550366831155	65.6325397773233	79.0634106816407	30.2317225924149	44.2643573542311	135.211586716363	187.351830455495	40.4928655678389	18.6218545471773
MFBST.7174	21.8242448254438	19.2714827477452	41.8316390667585	10.8971590370797	10.0532911495667	14.4077015072556	18.3456898637526	17.111942903196	7.00835315260897	12.6702291351358	33.9164383887441	41.1317006685497	9.55401185194875	2.12606096707196
MFBST.7175	1278.76530078656	640.45156908735	1545.9804930264	1030.343291213	759.954580432494	683.684867673634	959.549221841768	1168.62663305889	772.333122268293	779.306906265295	673.333670289216	702.983017962825	593.674018172558	665.948881022756
MFBST.7176	152.389658579467	155.160885006986	150.32875572239	40.0585680526485	147.787130727092	141.156870574673	260.044415818787	233.788404301136	157.627965654161	135.583993970281	139.496800579302	157.625744600643	188.338416927018	188.224626981756
MFBST.7177	33.7732633142512	294.253251186185	4.81968290583493	50.306870096602	12.7250400191559	12.922145332631	210.540671247446	339.86921095301	2.57775499491563	2.60826446397187	1294.74738780865	1630.02010536572	9.98986394349056	17.2784163800093
MFBST.7178	8.34837004611073	37.3555295766166	1.53806042803897	1.42802207383	20.1959732460934	20.6737410827192	24.3223526767051	42.3230124571367	19.0183331485572	11.2914459771179	111.109253589916	145.262326547863	26.6200718551769	29.4989042000395
MFBST.7179	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MFBST.718	252.613724225367	291.034329445494	249.060336752909	326.254582701916	314.259681776323	355.080594065346	328.77387905016	345.703544128428	689.154320339454	573.988256289055	289.002068927249	297.248947273737	230.463593748255	227.109907743314
MFBST.7180	224.744686602274	73.7538364059697	233.778750738836	69.1547891500646	94.07709136484	81.5098727541401	105.789552470519	111.953983013696	116.793532220684	95.2962916809883	100.325798930827	101.747751304427	101.213267637684	86.8618052622633
MFBST.7181	4.17592135249254	49.460619532233	0.515306266413075	7.48960248666935	0.405138953873521	3.75955104368987	4.63164602142828	2.88172932372859	0.603765226167124	0	170.662306352575	219.03598446506	0	0
MFBST.7182	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MFBST.7183	405.327276602296	224.473530146508	517.06599022956	240.781753384769	278.227206614077	103.083160373471	267.229637517692	226.470688526486	630.149664850121	383.401637210192	261.747798419851	269.966502706039	644.393596699534	765.144531501561
MFBST.7184	258.606701949123	213.831811267162	360.070250226431	569.270178695113	81.1054523132366	80.1812190847157	55.4853900886249	83.179480882021	65.7371952331768	64.4031981823404	51.564919605112	64.5023115796119	55.2483277432017	52.7402150465642
MFBST.7185	32.4660141508523	93.2785568680105	12.582127182483	230.334648461811	38.5438582021434	59.6717938812378	201.730704178592	182.926287650698	46.2293132105768	50.5030929703419	52.1004117684195	44.0905180727505	52.6237228012698	67.696992932508
MFBST.7186	131.21436511072	52.7245656753516	144.885995011753	85.7904566942321	62.9195026941252	74.515032562244	44.0362902642991	42.5522840318224	55.6448668864798	58.488033382696	53.1807391562381	54.3552093029966	65.1757994226327	69.8274166815306
MFBST.7187	541.351677298337	1524.75184008859	377.405661379914	167.290740360688	16435.6635815314	6731.62331400899	660.148682910775	775.273678809867	895.277693742823	1285.75043342705	1054.03791129049	1046.14768272528	3337.95495322875	3834.6541285957
MFBST.7188	0	1.3795318632517	0	0	10.4160003413873	0.651190523750557	0	0.569970849461387	0.694050925387345	0.521652892794374	0	0.430734457408808	1.2466840660499	7.87198556028925
MFBST.7189	0	47.3211665583566	0	303.387684390399	0.381678409941313	2.43143511410722	0.944181366067818	0.883626995775144	0	0	2.78312868891133	1.71448468124913	0	0
MFBST.719	145.286395557418	136.445473869144	149.036995344747	185.057445688214	221.08613091855	415.305126467661	190.319978556379	199.558744283028	193.953725131268	245.094683673648	147.311763903696	180.410897774638	153.381249881412	269.248646820719
MFBST.7190	8.43760389595822	97.3081500347044	2.3207941385096	8.28447636535932	3.00913903922034	5.62126870207483	34.4203620611588	65.9757616952255	1.51066155482112	1.73301182859942	273.264871530555	368.242644049858	5.29597062283379	9.76341022685681
MFBST.7191	6.66416815830341	61.2956546642087	0.845032091446071	1.52536666420583	0	54.08585835047	22.0181451321496	32.0336569587256	3.55267994478246	0	193.636484173685	279.219063472529	0.43585209154181	1.59069568275683
MFBST.7192	0	6.07945264050488	0	46.0090676294285	0	0	0	0	0	0	0	0	0	0
MFBST.7193	0	15.7425269906091	0	177.385203830221	0	0	0	0	0	0	0	0	0	0
MFBST.7194	0	13.4814793624823	0	142.671918298083	0	0	0	0	0	0	0	0	0	0
MFBST.7195	0	461.141086479228	0.152003754853174	3655.11113329682	0	13.2258050519594	0	0	0	0	0	2.21958923342586	0	9.35295935149811
MFBST.7196	0	2.14890783203011	0.277680540306912	7.98019516963675	4.720904182889	0	4.0258630032457	12.1679230680792	6.46663895728765	6.8013165536826	2.0983868171475	3.71481492499573	1.09456097982984	0
MFBST.7197	133.338788705147	314.670238460739	152.793856677139	2107.85559584617	49.5047570381957	61.4313136986327	88.4914372815817	58.6819030468103	81.6964432020882	76.5692678668273	43.7785986773566	48.4601545810573	49.7857130839696	61.3313804579537
MFBST.7198	143.544691997775	132.888381465713	141.568549817258	250.64214190436	116.832587007435	389.26290307438	88.4340473004452	95.2320542019723	112.243056060228	151.121327274031	96.2720155215834	90.1815175264879	127.930358700315	142.235086984564
MFBST.7199	329.592697251384	410.211766046904	347.606424829298	346.625113026251	507.553464595663	562.349108376156	715.197707281289	852.131724474405	386.122794962787	370.682071399594	646.158560277282	738.301127440018	384.31211632726	354.392207575067
MFBST.72	0	5.72200899042866	0	55.8384256424568	0	0	0	0	0	0	0	0	0	0
MFBST.720	292.728212556448	189.208570199825	299.008099531177	116.05826209678	123.025033646505	143.3374026957	185.562496665096	123.373131547848	183.781948633385	265.098700869125	313.758076156378	310.396100839152	356.19453458419	200.505751784304
MFBST.7200	586.489043300828	133.020814016436	679.47818924227	61.8641265240389	162.282432379915	155.295436846046	189.914973742887	199.319781147349	182.354347201978	153.105027556286	268.327750099382	299.443171954062	183.984408252214	142.36973108267
MFBST.7201	13.0488860618206	59.1694116304567	0	0	121.059311126197	58.0786662680128	4.21157433037237	9.88803967023361	4.15644517094958	28.8454131933403	592.618240827279	640.90673632578	9.81783117073519	15.2738763384412
MFBST.7202	119.884546190465	260.629962107615	0.125676785453738	4.31558466238293	1292.7933334865	316.053557524006	109.288648912852	63.0298441880621	32.4586473655614	33.7114045127578	2.82480471641048	0.853015766431519	4184.62105310807	5328.9416664808
MFBST.7203	125.97015037373	77.8566842430981	166.376370906004	193.121211453199	119.090948463226	97.0622447727135	71.7818401791929	59.7840044392534	167.318029521005	143.050330899272	87.4210043962728	57.869910657887	114.105500337601	114.369224901727
MFBST.7204	487.94042473965	101.394995844746	527.59349221482	253.418624756616	150.805365763508	186.63194971558	135.299965590662	86.1680095756711	178.909807872075	139.410062885374	101.157347143457	100.465395054176	166.259910736137	121.268344150663
MFBST.7205	530.053794883389	526.51041272883	701.663834864722	931.744591461698	365.241581649434	347.208716227641	547.7093163779	615.799082645194	399.637088979556	390.027413590289	748.335404858964	743.177607305078	472.984935063747	393.693542731191
MFBST.7206	130.275971197556	127.072914467329	107.328483960391	151.634621326721	147.214756221069	202.361126600293	119.69775789442	135.84419459001	189.992064594415	295.154106535424	131.49106052161	153.278447285316	110.144278075747	152.242541060518
MFBST.7207	315.377938008964	209.606535530556	428.036596143805	350.73205460695	159.310118607612	201.145274245559	153.142879735451	181.741957110294	164.862210609188	170.990306912443	314.703517818283	328.340722755981	160.869873657933	201.276894139063
MFBST.7208	0.174864887739111	79.941724603849	0	626.848440982285	2.07075737897478	4.68022779970089	1.59355473589719	1.33206821863563	0	3.40561551368023	8.68982162977733	7.64669257270462	1.30755627462543	0
MFBST.7209	285.30130392652	273.933861325228	272.246104109637	182.064343049652	689.618316559001	344.637523620243	325.683804902959	319.758161571685	341.918365273417	315.806455758016	804.311698575897	915.12815970113	275.811127970117	174.268268767036
MFBST.721	0	161.277299092942	0	1059.16026582076	0	1.70911545045171	0	0	0	0	1.41240235820524	1.31857015077915	0	1.80993181307267
MFBST.7210	14.4287055399246	3.55596720955269	16.4035207859638	9.62284954621038	5.10258259283032	2.74201026569235	7.40076390778398	4.61710823885722	5.62025130183428	9.27813592215683	6.67975721634185	5.54271620214465	4.58981972478275	3.43831087864214
MFBST.7211	60.7220113298598	22.418334013295	70.7709124769484	29.069298148501	26.4812197653259	30.0185393691324	25.2073347095612	12.3123761936003	20.225901228724	33.8662863826346	21.5506085313864	32.5841635614201	23.5188851575441	25.0995017744007
MFBST.7212	56.3643524192062	23.3917351075514	69.3699758611548	26.3851472462924	24.7730166882012	15.6415255022247	20.8383042118473	27.9549229337896	21.2471452701706	23.1551948646229	22.830726357354	22.2077483355431	24.544577926838	48.8606980703497
MFBST.7213	0	5.7333413895677	0.385024003378103	10.8561824392887	0	0	0	0	0.568809520056981	0	0.902256561200447	0.857242340624567	0	0
MFBST.7214	151.523247821248	187.542960482436	143.98964468602	155.204676511296	155.704238821332	161.79709814678	208.109083333416	221.314426483233	127.94797590234	107.977421094417	256.162745370001	306.855555337042	167.718373496116	180.055574039301
